filename|text|speaker
alba/1_074.wav|In Glasgow, there was not a single arrest.|alba
alba/3905.wav|There are a lot of examples.|alba
alba/427.wav|Instead, they could only draw against the Germans and United had to wait for other results around Europe.|alba
alba/2807.wav|I don't think it was as big a deal as everyone has made out.|alba
alba/474.wav|She had seen some of her relatives in the photograph.|alba
alba/1417.wav|He had lost his confidence again.|alba
alba/2234.wav|This was his professional integrity.|alba
alba/3817.wav|I am really looking forward to it.|alba
alba/3121.wav|The condition was that the charges would be dropped.|alba
alba/2850.wav|I asked him what had happened to her.|alba
alba/3693.wav|The others were to, establish a Highlands and Islands Committee in the Scottish Parliament.|alba
alba/2774.wav|It is absolutely delicious.|alba
alba/2291.wav|I am not a dirty player.|alba
alba/3293.wav|Neither is Scottish, but Moore already is well known to the public.|alba
alba/1400.wav|But the cost to his health was enormous.|alba
alba/1003.wav|It is that rugby in all parts of Britain, including England, will benefit from such a move.|alba
alba/1_143.wav|I don't think of that.|alba
alba/1_218.wav|There was nothing she could do.|alba
alba/1_303.wav|They don't tell you anything.|alba
alba/522.wav|I don't think the system is able to cope with heavy rainfall without overflowing.|alba
alba/3524.wav|The problem was in the schools and the answer was a Standard Grade and Higher in Scottish history, he said.|alba
alba/2_246.wav|It will be visible from all around.|alba
alba/1398.wav|It will make my chances of winning easier.|alba
alba/1129.wav|We are delighted to be back in business.|alba
alba/466.wav|He will be a good signing for the rest of the season.|alba
alba/1_198.wav|You'll have to ask him that.|alba
alba/348.wav|But that may not last.|alba
alba/3911.wav|Mark is keen to play.|alba
alba/2238.wav|If this is the case, it is extremely disappointing.|alba
alba/3365.wav|This is ridiculous.|alba
alba/3017.wav|Milosevic has been charged with genocide for planning the executions.|alba
alba/3332.wav|That is where they should always be playing their football.|alba
alba/2_083.wav|They have got to be considered.|alba
alba/1954.wav|There has been a steady progression in our form.|alba
alba/1911.wav|Poverty is one of those things that when you see it you know it.|alba
alba/1_078.wav|Nobody else is at risk.|alba
alba/3317.wav|It might be vital for the Italians, but not for the Scots.|alba
alba/3622.wav|They are quite aggressive.|alba
alba/860.wav|They are a very good team.|alba
alba/3496.wav|The test is designed to be fun in the mould of Who Wants to be a Millionaire?|alba
alba/2118.wav|Test the water.|alba
alba/1738.wav|I don't think he could really take it in.|alba
alba/2_307.wav|They finished second and third.|alba
alba/1_244.wav|Mr Clinton began again.|alba
alba/2930.wav|Additional damages were not justified.|alba
alba/1386.wav|It's all up to the United Nations to determine the composition.|alba
alba/2262.wav|There does not seem to be the need for them.|alba
alba/1_189.wav|But that would be missing the point.|alba
alba/3547.wav|At the moment, we certainly would not rule out continuing with the business.|alba
alba/409.wav|If they can do that then he believes that the fight for the championship will remain open.|alba
alba/1603.wav|Songwriting is no longer such an intimate and casual daily affair.|alba
alba/2_412.wav|Anyone can take a photo.|alba
alba/246.wav|I do so with a real sense of sadness.|alba
alba/3436.wav|Four of the victims were women.|alba
alba/462.wav|Mr Fairweather conceded there was a place for them in the penal system.|alba
alba/2672.wav|We must keep our feet on the ground.|alba
alba/1815.wav|His parents were last night on their way to Edinburgh from their home in Barbados.|alba
alba/1_192.wav|The omens are not good.|alba
alba/1983.wav|We are under the rubble.|alba
alba/1_294.wav|The years of campaigning have been very difficult.|alba
alba/3464.wav|Emergency services arrived within minutes, but were unable to save the seven members of the family.|alba
alba/2565.wav|We have sent out the invitation, but we do not expect an answer for a week or two.|alba
alba/2138.wav|They were held to ransom and released a month later.|alba
alba/2_259.wav|She was very upset.|alba
alba/2057.wav|Devolution and the Good Friday Agreement have altered the political landscape.|alba
alba/2_295.wav|They were impressive against France.|alba
alba/2_358.wav|We are not for hire.|alba
alba/2_055.wav|We want this place to work.|alba
alba/146.wav|They have done it before for Marion Jones and Michael Johnson.|alba
alba/1644.wav|Maybe it is good it happened because it is an early lesson.|alba
alba/3014.wav|We have a genuine budget in place.|alba
alba/792.wav|There were a few surprises.|alba
alba/359.wav|It didn't even matter if the story was good or bad.|alba
alba/3909.wav|We believe what they see.|alba
alba/010.wav|People look, but no one ever finds it.|alba
alba/2_247.wav|The threat to rural areas is real.|alba
alba/529.wav|Within minutes of the interview it was obvious to everyone that Martin was the man for the job.|alba
alba/2358.wav|However, they will only be found in the wild.|alba
alba/2060.wav|A senior Labour source said the change of name was discussed at last night's meeting of Scottish members at Westminster.|alba
alba/1260.wav|It's very unlikely.|alba
alba/1524.wav|Without investment it can't go forward and it can't go back.|alba
alba/3064.wav|She told me to apply for the crest.|alba
alba/3449.wav|He's one million percent fit.|alba
alba/2886.wav|It's always a bit difficult to decide in conditions like these.|alba
alba/423.wav|I don't know exactly how you look.|alba
alba/2_136.wav|I've had the time of my life.|alba
alba/758.wav|It's about time he accepted some of the blame.|alba
alba/2435.wav|It is the first time the disease has been identified in Shetland.|alba
alba/1_105.wav|If it's going in, it goes in.|alba
alba/2201.wav|This is a huge boost for my confidence.|alba
alba/2749.wav|Nothing was being sold off.|alba
alba/1133.wav|However, there would appear to be no suspicious circumstances and a report will be submitted to the procurator fiscal.|alba
alba/031.wav|Ian Flemming always looked at the ceiling when he was searching for the best word that fitted best.|alba
alba/1553.wav|But the film is what it is because of that.|alba
alba/3368.wav|Which is why the preferred option for Murray is for Advocaat to stay.|alba
alba/3059.wav|National insurance contributions have gone to the Treasury.|alba
alba/585.wav|Do you think this is easier than professional football?|alba
alba/3704.wav|Officials will be considering the impact of job losses on the terms.|alba
alba/2856.wav|It is a strong case.|alba
alba/1506.wav|It was lovely.|alba
alba/2_057.wav|It could have been prevented.|alba
alba/2_374.wav|There is much to be positive about.|alba
alba/1806.wav|Advocaat is demanding an improved performance and level of commitment from his team tonight.|alba
alba/494.wav|The longer it is left and with the weather changes predicted, the problem will get worse.|alba
alba/2196.wav|And they were right.|alba
alba/2383.wav|We've been trying to do that, but don't seem to be getting the breaks.|alba
alba/3745.wav|That came on thirteenth, where he stood at four under.|alba
alba/2765.wav|He must have sat down, relieved it was over.|alba
alba/3521.wav|I am glad that our message appears to have been heard in Jakarta.|alba
alba/1404.wav|They are perfectly entitled to do what they are doing.|alba
alba/296.wav|Simon Donnelly, however, will not be fit enough to return for tomorrow's encounter, although he could return for Sunday's visit to Motherwell.|alba
alba/1068.wav|We want to build a future for everybody.|alba
alba/1859.wav|They should have access to the care and support that is appropriate to their age.|alba
alba/1496.wav|Who would be in that desert?|alba
alba/1269.wav|It was pretty much a case of just getting on with it.|alba
alba/1450.wav|They have a right to be critical if things are not going as they should.|alba
alba/088.wav|A trip to Tannadice is never easy.|alba
alba/1241.wav|Mr Souter is perfectly entitled to his own view on the matter.|alba
alba/2669.wav|We are taking a very positive approach about the whole thing and looking forward to the future.|alba
alba/2219.wav|I know this is a blessing but sometimes it's hard.|alba
alba/1875.wav|I cannot say too much about them.|alba
alba/3241.wav|Details of the operation were not given.|alba
alba/1499.wav|Don't worry, three points.|alba
alba/3904.wav|That was an outrageous piece of good fortune.|alba
alba/1335.wav|For us, the top six is disappearing away over the horizon.|alba
alba/2_220.wav|We have learned from the mistake.|alba
alba/1653.wav|The plan will be in place, the preparation will have been done.|alba
alba/3055.wav|I am glad to be back in this country.|alba
alba/3021.wav|Any major injection of funding in the war against drugs is therefore to be welcomed.|alba
alba/393.wav|This is a melancholy wonderland, a hall of mirrors.|alba
alba/2982.wav|It's just a pity that the inner Ali doesn't get more to do.|alba
alba/531.wav|That's what she says.|alba
alba/3246.wav|They're a bit like the Border side we met in our first game.|alba
alba/2702.wav|Or was it Some kind of a ham?|alba
alba/2_389.wav|What kind of person is he?|alba
alba/2_161.wav|They have been nothing of the sort.|alba
alba/810.wav|It has to be a learning curve.|alba
alba/1923.wav|I could have done without that.|alba
alba/026.wav|The cities of Hull and Reading were gutted by fire during an air raid.|alba
alba/1661.wav|He definitely did not take the ball.|alba
alba/3503.wav|Many of the works at the exhibition New are not, it turns out, new.|alba
alba/2_309.wav|They are old men, but not very old.|alba
alba/3649.wav|It is nothing of the kind.|alba
alba/1308.wav|He decided to see a bit of the world.|alba
alba/3201.wav|A collision is likely and the winner?|alba
alba/1119.wav|This does not put the festival in jeopardy in future years.|alba
alba/2567.wav|This is the best possible solution.|alba
alba/056.wav|The difference is they have been taking their chances.|alba
alba/1118.wav|Well, no, they were actually able to do much better than that.|alba
alba/2791.wav|For starters, many of the Scotland team didn't turn up.|alba
alba/1913.wav|The Prime Minister has a huge regard for Mo.|alba
alba/4008.wav|They are still awaiting a decision.|alba
alba/1996.wav|This is significant.|alba
